	id	date	country	segment	sex	pangolin_lineage	variant
4773	hCoV-19/England/QEUH-138ED94/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4774	hCoV-19/England/QEUH-138F1A6/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4775	hCoV-19/England/QEUH-1391E7D/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4776	hCoV-19/England/MILK-1378C27/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4777	hCoV-19/England/QEUH-136962B/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4778	hCoV-19/England/QEUH-1368D90/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4779	hCoV-19/England/QEUH-136A48A/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4780	hCoV-19/England/QEUH-1367BD3/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4781	hCoV-19/England/QEUH-1367793/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4782	hCoV-19/England/QEUH-13660C6/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4783	hCoV-19/England/QEUH-1365EEB/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4784	hCoV-19/England/SHEF-10D4E9F/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4785	hCoV-19/NorthernIreland/NIRE-0003ed/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4786	hCoV-19/NorthernIreland/NIRE-0001cd/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4787	hCoV-19/England/BHRT-24BB046/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4788	hCoV-19/England/CAMC-1383096/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4789	hCoV-19/England/QEUH-1369746/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4790	hCoV-19/England/CAMC-1379D9C/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4791	hCoV-19/England/TFCI-2706EE5/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4792	hCoV-19/England/QEUH-1368CC0/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4793	hCoV-19/England/QEUH-136B0EF/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4794	hCoV-19/England/QEUH-1366257/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4795	hCoV-19/England/QEUH-1367BC4/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4796	hCoV-19/England/PHWC-4D8577/2021	2021-03-01	United Kingdom	genome	unknown	B.1.1.7	Alpha
4797	hCoV-19/Wales/PHWC-4D8C72/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4798	hCoV-19/Wales/PHWC-4D896C/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4799	hCoV-19/NorthernIreland/NIRE-0001de/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4800	hCoV-19/England/ALDP-138E1E3/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4801	hCoV-19/Scotland/QEUH-13726A7/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4802	hCoV-19/Scotland/QEUH-136B2BC/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4803	hCoV-19/England/CAMC-13D3E60/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4804	hCoV-19/Scotland/QEUH-136B225/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4805	hCoV-19/England/CAMC-1382BC3/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4806	hCoV-19/Scotland/QEUH-136E3A7/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4807	hCoV-19/England/MILK-138500D/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4808	hCoV-19/England/MILK-1386303/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4809	hCoV-19/England/MILK-1384D9E/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4810	hCoV-19/England/MILK-1384A3D/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4811	hCoV-19/England/MILK-1384C46/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4812	hCoV-19/England/MILK-1384F4D/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4813	hCoV-19/England/MILK-13845D2/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4814	hCoV-19/England/MILK-1376ED8/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4815	hCoV-19/England/CAMC-137A36C/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4816	hCoV-19/England/MILK-1385D8E/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4817	hCoV-19/England/QEUH-13710F5/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4818	hCoV-19/England/QEUH-13710E6/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4819	hCoV-19/England/ALDP-138338E/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4820	hCoV-19/England/CAMC-1381A03/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4821	hCoV-19/England/CAMC-13832AF/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4822	hCoV-19/England/QEUH-13710AA/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4823	hCoV-19/Scotland/QEUH-1372F06/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4824	hCoV-19/England/RAND-137AC34/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4825	hCoV-19/England/CAMC-144FE13/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4826	hCoV-19/England/CAMC-144FBB2/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4827	hCoV-19/England/QEUH-1371338/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4828	hCoV-19/England/QEUH-13714AE/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4829	hCoV-19/England/CAMC-1379F1E/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4830	hCoV-19/NorthernIreland/NIRE-000256/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4831	hCoV-19/Wales/PHWC-PYNKIP/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4832	hCoV-19/England/QEUH-1370EB0/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4833	hCoV-19/NorthernIreland/NIRE-00024f/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4834	hCoV-19/NorthernIreland/NIRE-000246/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4835	hCoV-19/England/CAMC-13952AA/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4836	hCoV-19/England/ALDP-1387180/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4837	hCoV-19/England/RAND-13FDEE8/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4838	hCoV-19/England/MILK-13881BC/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4839	hCoV-19/England/RAND-13FDECA/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4840	hCoV-19/England/ALDP-1378119/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4841	hCoV-19/England/ALDP-1377FB6/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4842	hCoV-19/England/ALDP-1379761/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4843	hCoV-19/England/MILK-1376EAB/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4844	hCoV-19/England/QEUH-137117A/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4845	hCoV-19/England/MILK-1377912/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4846	hCoV-19/NorthernIreland/NIRE-00021d/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4847	hCoV-19/England/QEUH-1372847/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4848	hCoV-19/England/ALDP-137803A/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4849	hCoV-19/England/ALDP-138678F/2021	2021-03-02	United Kingdom	genome	unknown	B.1.1.7	Alpha
4850	hCoV-19/Scotland/QEUH-137570B/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4851	hCoV-19/Scotland/QEUH-1373679/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4852	hCoV-19/Scotland/QEUH-137F65F/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4853	hCoV-19/England/QEUH-1375598/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4854	hCoV-19/England/ALDP-138BA09/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4855	hCoV-19/England/MILK-1386C17/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4856	hCoV-19/England/ALDP-1385A5A/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4857	hCoV-19/England/ALDP-1389027/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4858	hCoV-19/England/QEUH-1374E61/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4859	hCoV-19/Scotland/QEUH-137504C/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4860	hCoV-19/England/QEUH-137D518/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4861	hCoV-19/England/QEUH-138FC2D/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4862	hCoV-19/Scotland/QEUH-1374EDA/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4863	hCoV-19/Scotland/QEUH-1374F6E/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4864	hCoV-19/England/QEUH-137C9D1/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4865	hCoV-19/England/CAMC-1379F4B/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4866	hCoV-19/England/ALDP-1389670/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4867	hCoV-19/England/CAMC-144F763/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4868	hCoV-19/England/CAMC-144F8D9/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4869	hCoV-19/England/QEUH-137E517/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4870	hCoV-19/England/MILK-1386D50/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4871	hCoV-19/England/QEUH-137CBF9/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4872	hCoV-19/England/ALDP-1392DF7/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4873	hCoV-19/England/QEUH-137C86B/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4874	hCoV-19/England/ALDP-13B9EAC/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4875	hCoV-19/England/MILK-1383852/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4876	hCoV-19/Scotland/QEUH-1374C85/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4877	hCoV-19/England/MILK-1387593/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4878	hCoV-19/England/CAMC-1395565/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4879	hCoV-19/England/ALDP-1388A84/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4880	hCoV-19/England/ALDP-1388529/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4881	hCoV-19/England/ALDP-138BE94/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4882	hCoV-19/England/ALDP-13BA236/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4883	hCoV-19/England/ALDP-13BA403/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4884	hCoV-19/England/ALDP-13BA54C/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4885	hCoV-19/England/QEUH-137E025/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4886	hCoV-19/England/QEUH-137C607/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4887	hCoV-19/England/QEUH-137E3B3/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4888	hCoV-19/England/QEUH-137C2F4/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4889	hCoV-19/England/QEUH-137BC51/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4890	hCoV-19/England/QEUH-137D8F1/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4891	hCoV-19/England/MILK-1385216/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4892	hCoV-19/England/RAND-13FDBC3/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4893	hCoV-19/England/RAND-13FD7DE/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4894	hCoV-19/England/OXON-F7A7B2/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4895	hCoV-19/Scotland/QEUH-137D28A/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4896	hCoV-19/Scotland/QEUH-137BF76/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4897	hCoV-19/Scotland/QEUH-137DF56/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4898	hCoV-19/Scotland/QEUH-137D27B/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4899	hCoV-19/England/RAND-14214AC/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4900	hCoV-19/England/PORT-1E79EBC/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4901	hCoV-19/England/RAND-14213DC/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4902	hCoV-19/England/RAND-1421363/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4903	hCoV-19/Scotland/QEUH-137C34C/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4904	hCoV-19/Wales/ALDP-1388BAF/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4905	hCoV-19/England/MILK-1385577/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4906	hCoV-19/Scotland/QEUH-13F3B36/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4907	hCoV-19/Scotland/QEUH-137DD98/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4908	hCoV-19/NorthernIreland/NIRE-0001fb/2021	2021-03-03	United Kingdom	genome	unknown	B.1.1.7	Alpha
4909	hCoV-19/England/ALDP-13A324F/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4910	hCoV-19/England/ALDP-13886CC/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4911	hCoV-19/England/ALDP-13A1BFB/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4912	hCoV-19/Scotland/QEUH-1399CB7/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4913	hCoV-19/Wales/ALDP-1391B1C/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4914	hCoV-19/England/LCST-24DDC2C/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4915	hCoV-19/England/QEUH-1389D8A/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4916	hCoV-19/Wales/PHWC-4DA88B/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4917	hCoV-19/Scotland/QEUH-13F4FB1/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4918	hCoV-19/Scotland/QEUH-13F7121/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4919	hCoV-19/England/QEUH-13F5E68/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4920	hCoV-19/England/ALDP-13A3E2D/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4921	hCoV-19/England/QEUH-1393E99/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4922	hCoV-19/England/CAMC-145D42F/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4923	hCoV-19/England/ALDP-138BE67/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4924	hCoV-19/England/ALDP-138BC21/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4925	hCoV-19/England/CAMC-145D498/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4926	hCoV-19/England/ALDP-1391D8F/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4927	hCoV-19/Scotland/QEUH-1389A29/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4928	hCoV-19/NorthernIreland/OXON-F7A5E5/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4929	hCoV-19/England/PHWC-4DB0CE/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4930	hCoV-19/England/ALDP-138BBE8/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4931	hCoV-19/England/ALDP-138E408/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4932	hCoV-19/Wales/PHWC-4DB19E/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4933	hCoV-19/England/ALDP-138BD88/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4934	hCoV-19/England/ALDP-139FFD6/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4935	hCoV-19/England/ALDP-13A2A75/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4936	hCoV-19/England/RAND-1421E26/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4937	hCoV-19/England/RAND-1421F05/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4938	hCoV-19/England/QEUH-138B4A1/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4939	hCoV-19/England/RAND-142159A/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4940	hCoV-19/England/ALDP-13A2468/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4941	hCoV-19/England/NOTT-2520C1/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4942	hCoV-19/England/QEUH-138B32C/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4943	hCoV-19/England/CAMC-13B76D3/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4944	hCoV-19/England/QEUH-138B869/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4945	hCoV-19/England/ALDP-138E857/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4946	hCoV-19/England/QEUH-1396C6F/2021	2021-03-04	United Kingdom	genome	unknown	B.1.1.7	Alpha
4947	hCoV-19/England/MILK-13969C2/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4948	hCoV-19/England/ALDP-138DFBD/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4949	hCoV-19/England/BIRM-BCY3SC/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4950	hCoV-19/Scotland/QEUH-1389BDB/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4951	hCoV-19/England/QEUH-139F4C8/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4952	hCoV-19/England/QEUH-13A87F0/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4953	hCoV-19/England/QEUH-13AA04E/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4954	hCoV-19/Scotland/QEUH-1390694/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4955	hCoV-19/England/MILK-13AC808/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4956	hCoV-19/England/MILK-13A775B/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4957	hCoV-19/Scotland/QEUH-1393770/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4958	hCoV-19/England/NORT-1BAD614/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4959	hCoV-19/England/BIRM-BCBYOX/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4960	hCoV-19/Scotland/QEUH-13899E0/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4961	hCoV-19/England/ALDP-138E0F5/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4962	hCoV-19/England/QEUH-1398E1C/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4963	hCoV-19/Scotland/QEUH-139A2D2/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4964	hCoV-19/England/QEUH-13930A2/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4965	hCoV-19/England/ALDP-139FCDF/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4966	hCoV-19/England/QEUH-13ABD64/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4967	hCoV-19/England/CAMC-13D33DA/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4968	hCoV-19/England/QEUH-1393FF0/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4969	hCoV-19/Wales/PHWC-4DAA85/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4970	hCoV-19/Scotland/QEUH-1394250/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4971	hCoV-19/England/ALDP-138E963/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4972	hCoV-19/England/ALDP-139FF12/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4973	hCoV-19/England/ALDP-13A3BEA/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4974	hCoV-19/Scotland/QEUH-1396C05/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4975	hCoV-19/England/MILK-13A375F/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4976	hCoV-19/Scotland/QEUH-1390676/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4977	hCoV-19/England/MILK-13A34D0/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4978	hCoV-19/Scotland/QEUH-13940DE/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4979	hCoV-19/Scotland/QEUH-139062B/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4980	hCoV-19/England/CAMC-13A4C6E/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4981	hCoV-19/England/ALDP-13A2116/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4982	hCoV-19/England/ALDP-13A1E89/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4983	hCoV-19/England/ALDP-1391B85/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4984	hCoV-19/England/CAMC-13A4AEC/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4985	hCoV-19/England/ALDP-13A30BE/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4986	hCoV-19/England/MILK-13A34EF/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4987	hCoV-19/England/MILK-13A350A/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4988	hCoV-19/England/ALDP-13A2E00/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4989	hCoV-19/England/ALDP-13A1E6B/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4990	hCoV-19/England/ALDP-13A3203/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4991	hCoV-19/England/CAMC-13A4879/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4992	hCoV-19/England/ALDP-13A227D/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4993	hCoV-19/England/QEUH-13A097A/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4994	hCoV-19/England/CAMC-1396EA5/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4995	hCoV-19/England/MILK-13A3977/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4996	hCoV-19/NorthernIreland/RAND-13FD941/2021	2021-03-05	United Kingdom	genome	unknown	B.1.1.7	Alpha
4997	hCoV-19/England/RAND-13FCD55/2021	2021-03-06	United Kingdom	genome	unknown	B.1.1.7	Alpha
4998	hCoV-19/England/RAND-13FD2CE/2021	2021-03-06	United Kingdom	genome	unknown	B.1.1.7	Alpha
4999	hCoV-19/England/QEUH-1398C12/2021	2021-03-06	United Kingdom	genome	unknown	B.1.1.7	Alpha
5000	hCoV-19/England/QEUH-139A18A/2021	2021-03-06	United Kingdom	genome	unknown	B.1.1.7	Alpha
5001	hCoV-19/England/ALDP-13B8F22/2021	2021-03-06	United Kingdom	genome	unknown	B.1.1.7	Alpha
5002	hCoV-19/England/QEUH-1390BB3/2021	2021-03-06	United Kingdom	genome	unknown	B.1.1.7	Alpha
5003	hCoV-19/England/QEUH-1399929/2021	2021-03-06	United Kingdom	genome	unknown	B.1.1.7	Alpha
5004	hCoV-19/England/QEUH-139A22D/2021	2021-03-06	United Kingdom	genome	unknown	B.1.1.7	Alpha
5005	hCoV-19/England/RAND-13FD49B/2021	2021-03-06	United Kingdom	genome	unknown	B.1.1.7	Alpha
